Time,Container_ID,Name,CPU_%,Mem_Usage_Limit,Mem_%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.06%,23.32MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.10%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.00%,23.32MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.10%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.00%,23.32MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.07%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.04%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.04%,23.44MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.07%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.04%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.04%,23.44MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.10%,23.31MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.10%,23.31MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.21%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.05%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.07%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.21%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.05%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.07%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.15%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.10%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.15%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.10%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.15%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.09%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.09%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.06%,21.78MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.04%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.02%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.06%,21.78MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.04%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.02%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.78MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.10%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.78MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.10%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.18%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.05%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.06%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.18%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.05%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.06%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.02%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.13%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.08%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.02%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.13%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.08%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.11%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.00%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.11%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.00%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.06%,21.78MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.06%,21.78MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.20%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.14%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.13%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.20%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.14%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.13%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.10%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.10%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.01%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.13%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.00%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.01%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.13%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.00%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.04%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.04%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.07%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.07%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.16%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.04%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.14%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.16%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.04%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.14%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.02%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.02%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.01%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.12%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.00%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.01%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.12%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.00%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.06%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.06%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.02%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.12%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.02%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.00%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.12%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.19%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.12%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.12%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.19%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.12%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.12%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.01%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.12%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.01%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.12%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.05%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.05%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.16%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.16%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.17%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.13%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.11%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.17%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.13%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.11%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.04%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.03%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.04%,21.67MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.13%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.00%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.13%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.01%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.05%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.05%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.03%,23.33MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.01%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.12%,23.21MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,[2J[H0335fff64a83,ospf_1,0.01%,21.65MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,af19ebc1b42b,ospf_2,0.01%,21.54MiB / 503.5GiB,0.00%
2024-07-16 05:26:31,18708dc1ae17,ospf_3,0.12%,23.21MiB / 503.5GiB,0.00%
